,idx
98432,241028
98431,229235
98430,121553
98429,135521
98428,207676
98427,229233
98426,85356
98425,194407
98424,251122
98423,54967
98422,86222
98421,39561
98420,21013
98419,71152
98418,135501
98417,135533
98416,168947
98415,190867
98414,64222
98413,65703
98412,268557
98411,47720
98410,71914
98409,24500
98408,217434
98407,23881
98406,94381
98405,157004
98404,242564
98403,240800
98402,168428
98401,170933
98400,48654
98399,104927
98398,53949
98397,260989
98396,30549
98395,159330
98394,169066
98393,158806
98392,5669
98391,30555
98390,260821
98389,159328
98388,86166
98387,158832
98386,168432
98385,92797
98384,48675
98383,241070
98382,243167
98381,191462
98380,10788
98379,65631
98378,195158
98377,37391
98376,134746
98375,240803
98374,194241
98373,158816
98372,123216
98371,134709
98370,20887
98369,105808
98368,158769
98367,39245
98366,228959
98365,138373
98364,207132
98363,92842
98362,257376
98361,121526
98360,123196
98359,92847
98358,251089
98357,92848
98356,191502
98355,71773
98354,156988
98353,106127
98352,79769
98351,49015
98350,222103
98349,135735
98348,207155
98347,20463
98346,261461
98345,111078
98344,49016
98343,123206
98342,53656
98341,243212
98340,228965
98339,268791
98338,159344
98337,190805
98336,65638
98335,158842
98334,209361
98333,194264
98332,39609
98331,170970
98330,138475
98329,251117
98328,39293
98327,24477
98326,242630
98325,14274
98324,20914
98323,195133
98322,222083
98321,207179
98320,159320
98319,138470
98318,168983
98317,171228
98316,209345
98315,228981
98314,23883
98313,209356
98312,15331
98311,159313
98310,260962
98309,37423
98308,195114
98307,123280
98306,110832
98305,65956
98304,24550
98303,191349
98302,86203
98301,121761
98300,37730
98299,135579
98298,134812
98297,77309
98296,207171
98295,64246
98294,65645
98293,14092
98292,123667
98291,64012
98290,1872
98289,92372
98288,20918
98287,260827
98286,261471
98285,243160
98284,250278
98283,94664
98282,243163
98281,190825
98280,191424
98279,10452
98278,223311
98277,243143
98276,229257
98275,207176
98274,64236
98273,47808
98272,243144
98271,190828
98270,241046
98269,54952
98268,134790
98267,195142
98266,123662
98265,94398
98264,223304
98263,207199
98262,138781
98261,94636
98260,229130
98259,105975
98258,5415
98257,138566
98256,157123
98255,30382
98254,209574
98253,268637
98252,94482
98251,229133
98250,138689
98249,171132
98248,221995
98247,53811
98246,53706
98245,15215
98244,242853
98243,135274
98242,15218
98241,134998
98240,223429
98239,268682
98238,71866
98237,194197
98236,37558
98235,250122
98234,191019
98233,31639
98232,54996
98231,209477
98230,222034
98229,85410
98228,260870
98227,135230
98226,209468
98225,194906
98224,194910
98223,240990
98222,250171
98221,168650
98220,242826
98219,5423
98218,157110
98217,1796
98216,104864
98215,79239
98214,250115
98213,134981
98212,71026
98211,53814
98210,104865
98209,229038
98208,14220
98207,250201
98206,171147
98205,159060
98204,79238
98203,65770
98202,123560
98201,48831
98200,194939
98199,111960
98198,168794
98197,71093
98196,53701
98195,223422
98194,223418
98193,194927
98192,138706
98191,191223
98190,123432
98189,159225
98188,168630
98187,168621
98186,110884
98185,71827
98184,105963
98183,190981
98182,65782
98181,260911
98180,209583
98179,207441
98178,37509
98177,30468
98176,14169
98175,135080
98174,240927
98173,39407
98172,65838
98171,39405
98170,76791
98169,157136
98168,138660
98167,37537
98166,159139
98165,229094
98164,209507
98163,71063
98162,242942
98161,10433
98160,53790
98159,191064
98158,171088
98157,71060
98156,123542
98155,20529
98154,71850
98153,14166
98152,242979
98151,37530
98150,240953
98149,191117
98148,1746
98147,267502
98146,207357
98145,135101
98144,157148
98143,30432
98142,55035
98141,209519
98140,92521
98139,260881
98138,229110
98137,121656
98136,135150
98135,65868
98134,168716
98133,92551
98132,171077
98131,104852
98130,138592
98129,194792
98128,30390
98127,207348
98126,257259
98125,250126
98124,71862
98123,209491
98122,135201
98121,194773
98120,121645
98119,222026
98118,123466
98117,138583
98116,23847
98115,194798
98114,223485
98113,39402
98112,30396
98111,64135
98110,207349
98109,194822
98108,5720
98107,15244
98106,71066
98105,105999
98104,209502
98103,250156
98102,77368
98101,71043
98100,242909
98099,194801
98098,121648
98097,135028
98096,10848
98095,39369
98094,92610
98093,71010
98092,10387
98091,194481
98090,92692
98089,53680
98088,123615
98087,195068
98086,71900
98085,242700
98084,110996
98083,47787
98082,190898
98081,121737
98080,209397
98079,159283
98078,268752
98077,37682
98076,157033
98075,190914
98074,14248
98073,77332
98072,123340
98071,53851
98070,48757
98069,64198
98068,229025
98067,135424
98066,250230
98065,209605
98064,229023
98063,10889
98062,123352
98061,257202
98060,48938
98059,250237
98058,135445
98057,48748
98056,138785
98055,86256
98054,1849
98053,257200
98052,168529
98051,158967
98050,65712
98049,223365
98048,191298
98047,79830
98046,121572
98045,105891
98044,195084
98043,260845
98042,71805
98041,85421
98040,64044
98039,207652
98038,251133
98037,23824
98036,85360
98035,112051
98034,223360
98033,14118
98032,10827
98031,94443
98030,168522
98029,158964
98028,77388
98027,168927
98026,242698
98025,194460
98024,242695
98023,53870
98022,110852
98021,242693
98020,53676
98019,39539
98018,207641
98017,241011
98016,229230
98015,64206
98014,221961
98013,251141
98012,157245
98011,48923
98010,37614
98009,123566
98008,94463
98007,48822
98006,121618
98005,257238
98004,53835
98003,250209
98002,207265
98001,37469
98000,53837
97999,159017
97998,2557
97997,209441
97996,71109
97995,64196
97994,1717
97993,134963
97992,223569
97991,191247
97990,53849
97989,92458
97988,230290
97987,229031
97986,105954
97985,242790
97984,79814
97983,77345
97982,123401
97981,194979
97980,138708
97979,207515
97978,171155
97977,20514
97976,194638
97975,222039
97974,250104
97973,260921
97972,79790
97971,159013
97970,123572
97969,123573
97968,14143
97967,221978
97966,1831
97965,168864
97964,260934
97963,134929
97962,24531
97961,1836
97960,194535
97959,168870
97958,207577
97957,92664
97956,194531
97955,221976
97954,223390
97953,194521
97952,111946
97951,240883
97950,194540
97949,159010
97948,135408
97947,135399
97946,138733
97945,209436
97944,190955
97943,194574
97942,37636
97941,194571
97940,48794
97939,71121
97938,76756
97937,168589
97936,121609
97935,194553
97934,171168
97933,242734
97932,1828
97931,7412
97930,242502
97929,158570
97928,157363
97927,222806
97926,24311
97925,10665
97924,111418
97923,85569
97922,170418
97921,38349
97920,169876
97919,229863
97918,111425
97917,111706
97916,122635
97915,250634
97914,122175
97913,193034
97912,93470
97911,169892
97910,79492
97909,157741
97908,193029
97907,71421
97906,38855
97905,38377
97904,250889
97903,169904
97902,169858
97901,157728
97900,268153
97899,38338
97898,261372
97897,192199
97896,241415
97895,241419
97894,47981
97893,192206
97892,65140
97891,193084
97890,65139
97889,268194
97888,136866
97887,79647
97886,136883
97885,192216
97884,229878
97883,169844
97882,256979
97881,136872
97880,208837
97879,47983
97878,77034
97877,241885
97876,14620
97875,65131
97874,241857
97873,2094
97872,93425
97871,261225
97870,85758
97869,71445
97868,192973
97867,2104
97866,170363
97865,192969
97864,122592
97863,65059
97862,77002
97861,54681
97860,93922
97859,31132
97858,31144
97857,105195
97856,169926
97855,65054
97854,261228
97853,192950
97852,105197
97851,222511
97850,241477
97849,38421
97848,105426
97847,137019
97846,241825
97845,30892
97844,93484
97843,241467
97842,122624
97841,137713
97840,229839
97839,105181
97838,267893
97837,65092
97836,54415
97835,123723
97834,158221
97833,208809
97832,48193
97831,241832
97830,208794
97829,157779
97828,208457
97827,241830
97826,192298
97825,136975
97824,250871
97823,241826
97822,229825
97821,136979
97820,192303
97819,192307
97818,136845
97817,222852
97816,64683
97815,158323
97814,105531
97813,54360
97812,47964
97811,136721
97810,261173
97809,261176
97808,93357
97807,208902
97806,79665
97805,208899
97804,48270
97803,64537
97802,14572
97801,229535
97800,268231
97799,208353
97798,222914
97797,79663
97796,208897
97795,170484
97794,14583
97793,122117
97792,208360
97791,137838
97790,71349
97789,229898
97788,241927
97787,122108
97786,193240
97785,65275
97784,71650
97783,85869
97782,158334
97781,136701
97780,193233
97779,208338
97778,122754
97777,47959
97776,241948
97775,30801
97774,170503
97773,208342
97772,93337
97771,30805
97770,111354
97769,30806
97768,93340
97767,208344
97766,48278
97765,85840
97764,158326
97763,5567
97762,30819
97761,93377
97760,158264
97759,158269
97758,38304
97757,193127
97756,170448
97755,65172
97754,30833
97753,229562
97752,48243
97751,38903
97750,77060
97749,64569
97748,192171
97747,222444
97746,222436
97745,10669
97744,137804
97743,250611
97742,208861
97741,71386
97740,267867
97739,169791
97738,77057
97737,48225
97736,192194
97735,169815
97734,192153
97733,136802
97732,111364
97731,94016
97730,192117
97729,157696
97728,10674
97727,157699
97726,158308
97725,85816
97724,158300
97723,170464
97722,192127
97721,136771
97720,71635
97719,192134
97718,2339
97717,24100
97716,222898
97715,268212
97714,193155
97713,136781
97712,14594
97711,31220
97710,77074
97709,241389
97708,208377
97707,30832
97706,261340
97705,192339
97704,38236
97703,208683
97702,24194
97701,137214
97700,170047
97699,76959
97698,79548
97697,38621
97696,241731
97695,38629
97694,158080
97693,54580
97692,208602
97691,268015
97690,192699
97689,256909
97688,192670
97687,241619
97686,192669
97685,208606
97684,170220
97683,30960
97682,222717
97681,170072
97680,267970
97679,250725
97678,137437
97677,170234
97676,250731
97675,76970
97674,79531
97673,93829
97672,192728
97671,208574
97670,122323
97669,105359
97668,93655
97667,64789
97666,48108
97665,192720
97664,38744
97663,222605
97662,54529
97661,93660
97660,93820
97659,64928
97658,192713
97657,122462
97656,122460
97655,79537
97654,192709
97653,93671
97652,261259
97651,64793
97650,64908
97649,192651
97648,71576
97647,241688
97646,157999
97645,192603
97644,24224
97643,20745
97642,38713
97641,222683
97640,222682
97639,170129
97638,222680
97637,111557
97636,158001
97635,158030
97634,137284
97633,192588
97632,38711
97631,222658
97630,170139
97629,30984
97628,192583
97627,64859
97626,85646
97625,192576
97624,241672
97623,170152
97622,111573
97621,137282
97620,2178
97619,137399
97618,122427
97617,76944
97616,157959
97615,79582
97614,208677
97613,256891
97612,93718
97611,241628
97610,38663
97609,170110
97608,192630
97607,192627
97606,267980
97605,192622
97604,137262
97603,24251
97602,38683
97601,85639
97600,93734
97599,241697
97598,250778
97597,192612
97596,241647
97595,256893
97594,7288
97593,14725
97592,192942
97591,38480
97590,267916
97589,10645
97588,208745
97587,137596
97586,30920
97585,54497
97584,105392
97583,208739
97582,192865
97581,85719
97580,10644
97579,122532
97578,10652
97577,192862
97576,38488
97575,208517
97574,208737
97573,54502
97572,241792
97571,222564
97570,169987
97569,10639
97568,71590
97567,241789
97566,192885
97565,85598
97564,208530
97563,241803
97562,65023
97561,65021
97560,137643
97559,157824
97558,38810
97557,93907
97556,38806
97555,30903
97554,76990
97553,54440
97552,137045
97551,24168
97550,261242
97549,7275
97548,31116
97547,7315
97546,38449
97545,7282
97544,157845
97543,192914
97542,192912
97541,76988
97540,229788
97539,208494
97538,71588
97537,208538
97536,250804
97535,38586
97534,192467
97533,256919
97532,158117
97531,192469
97530,38578
97529,71506
97528,158116
97527,137171
97526,24185
97525,192473
97524,105248
97523,137504
97522,229733
97521,71510
97520,93638
97519,54603
97518,79530
97517,71514
97516,30942
97515,14724
97514,192484
97513,250808
97512,64760
97511,48111
97510,38570
97509,31048
97508,268098
97507,222572
97506,111626
97505,256923
97504,30926
97503,7306
97502,122517
97501,38529
97500,222567
97499,93602
97498,64978
97497,222570
97496,169997
97495,71495
97494,122489
97493,192795
97492,38539
97491,137569
97490,170007
97489,192453
97488,158123
97487,192772
97486,268076
97485,14802
97484,122295
97483,170012
97482,170511
97481,20642
97480,64304
97479,79724
97478,261062
97477,193887
97476,123078
97475,191677
97474,79385
97473,54112
97472,138241
97471,242341
97470,14357
97469,268439
97468,105716
97467,79723
97466,121900
97465,158599
97464,37942
97463,105713
97462,136036
97461,256760
97460,136041
97459,79722
97458,65488
97457,193852
97456,5451
97455,170780
97454,169252
97453,169251
97452,193850
97451,92973
97450,104980
97449,54887
97448,135971
97447,242372
97446,48526
97445,135976
97444,65512
97443,193971
97442,48525
97441,261053
97440,242368
97439,48524
97438,169247
97437,48523
97436,193938
97435,170807
97434,193933
97433,86073
97432,64354
97431,94275
97430,135991
97429,169246
97428,230041
97427,37917
97426,207987
97425,94258
97424,170821
97423,54143
97422,250414
97421,105016
97420,193792
97419,14380
97418,77213
97417,138178
97416,15037
97415,15031
97414,191743
97413,65471
97412,121956
97411,93056
97410,1996
97409,193779
97408,93059
97407,24412
97406,37994
97405,242279
97404,208028
97403,111200
97402,268399
97401,136142
97400,54156
97399,39101
97398,209110
97397,136124
97396,20844
97395,193819
97394,79389
97393,86060
97392,105001
97391,93020
97390,54882
97389,94248
97388,256762
97387,64371
97386,223173
97385,14367
97384,31430
97383,39125
97382,169304
97381,229411
97380,136090
97379,30619
97378,169292
97377,93033
97376,1986
97375,170766
97374,54132
97373,242293
97372,157502
97371,209114
97370,20606
97369,242380
97368,93068
97367,104956
97366,14322
97365,92887
97364,242462
97363,223223
97362,268508
97361,31516
97360,135841
97359,230084
97358,64326
97357,85451
97356,71188
97355,242447
97354,64325
97353,105779
97352,268505
97351,71191
97350,207820
97349,39216
97348,191575
97347,242446
97346,39214
97345,169181
97344,242445
97343,94322
97342,5652
97341,242466
97340,209181
97339,86132
97338,92856
97337,15123
97336,170915
97335,261459
97334,170914
97333,170905
97332,53995
97331,191531
97330,111888
97329,169130
97328,39230
97327,111885
97326,86119
97325,222121
97324,194176
97323,158736
97322,242477
97321,223225
97320,135814
97319,241126
97318,30575
97317,222131
97316,37804
97315,170881
97314,158687
97313,268503
97312,37883
97311,92944
97310,267670
97309,54058
97308,229377
97307,1928
97306,1929
97305,37862
97304,191621
97303,267674
97302,111145
97301,170832
97300,23948
97299,267675
97298,135919
97297,54899
97296,123121
97295,229385
97294,85469
97293,111153
97292,261040
97291,77240
97290,261043
97289,257116
97288,24436
97287,158640
97286,207878
97285,111139
97284,76831
97283,111867
97282,15092
97281,104962
97280,209175
97279,71194
97278,268501
97277,7369
97276,71196
97275,261454
97274,194061
97273,14329
97272,158678
97271,24440
97270,268492
97269,48568
97268,105768
97267,121873
97266,31495
97265,92925
97264,230080
97263,241147
97262,207871
97261,135904
97260,76833
97259,158672
97258,14385
97257,208031
97256,94058
97255,93246
97254,85957
97253,30733
97252,208241
97251,85955
97250,122057
97249,229483
97248,208972
97247,208970
97246,193378
97245,54305
97244,7252
97243,242027
97242,191957
97241,48326
97240,85936
97239,250526
97238,122823
97237,257023
97236,170595
97235,193362
97234,85933
97233,193359
97232,268288
97231,193358
97230,136524
97229,30730
97228,193356
97227,193433
97226,169483
97225,193465
97224,158436
97223,48338
97222,93206
97221,169488
97220,79439
97219,5599
97218,170626
97217,10712
97216,193436
97215,222312
97214,105082
97213,170615
97212,47916
97211,267784
97210,170606
97209,38162
97208,71296
97207,31325
97206,242059
97205,10709
97204,158425
97203,250515
97202,157626
97201,136575
97200,79437
97199,268255
97198,93293
97197,30763
97196,93295
97195,241975
97194,111756
97193,93298
97192,65293
97191,77107
97190,169620
97189,85537
97188,158342
97187,30768
97186,14536
97185,111754
97184,229918
97183,38228
97182,169639
97181,222938
97180,222937
97179,30775
97178,193255
97177,137886
97176,241367
97175,208328
97174,136659
97173,193312
97172,193348
97171,14521
97170,38185
97169,222333
97168,208274
97167,169547
97166,191990
97165,242012
97164,158373
97163,268280
97162,157634
97161,30755
97160,54313
97159,169564
97158,137903
97157,136618
97156,192009
97155,2355
97154,111330
97153,76863
97152,65302
97151,77110
97150,54333
97149,24075
97148,222975
97147,122784
97146,105613
97145,71270
97144,193760
97143,105035
97142,54193
97141,111232
97140,71232
97139,158507
97138,111816
97137,242234
97136,191797
97135,136239
97134,191799
97133,39056
97132,242228
97131,39055
97130,121981
97129,48381
97128,30666
97127,136284
97126,15009
97125,250463
97124,71240
97123,208099
97122,138108
97121,10530
97120,105037
97119,193646
97118,2009
97117,121978
97116,71241
97115,76847
97114,38013
97113,64412
97112,30626
97111,48432
97110,123010
97109,257087
97108,54171
97107,65466
97106,14395
97105,222233
97104,123002
97103,38019
97102,48390
97101,111219
97100,157532
97099,122990
97098,268386
97097,193717
97096,48407
97095,122988
97094,138130
97093,136215
97092,208077
97091,136216
97090,77177
97089,257073
97088,241308
97087,24036
97086,54834
97085,47887
97084,65385
97083,193512
97082,85996
97081,31361
97080,14991
97079,54830
97078,209000
97077,157578
97076,136388
97075,122024
97074,261100
97073,65378
97072,241288
97071,7240
97070,79427
97069,261411
97068,223058
97067,170650
97066,64449
97065,261406
97064,94127
97063,242092
97062,93169
97061,193537
97060,169423
97059,38099
97058,268350
97057,169428
97056,222257
97055,191848
97054,250468
97053,193613
97052,111255
97051,30707
97050,30708
97049,93142
97048,208132
97047,222261
97046,257059
97045,122934
97044,71247
97043,86011
97042,209021
97041,86010
97040,38101
97039,122928
97038,170699
97037,64435
97036,223083
97035,209012
97034,122609
97033,217437
97032,134634
97031,258524
97030,129664
97029,6264
97028,35229
97027,129656
97026,22887
97025,200172
97024,52363
97023,248470
97022,204222
97021,129652
97020,11519
97019,50587
97018,68163
97017,107707
97016,129643
97015,68160
97014,22012
97013,227091
97012,12429
97011,204257
97010,33264
97009,50549
97008,89679
97007,165426
97006,225278
97005,129688
97004,107690
97003,270432
97002,50568
97001,89669
97000,89668
96999,259784
96998,200147
96997,50590
96996,246262
96995,12395
96994,200202
96993,87562
96992,225309
96991,225310
96990,248449
96989,68188
96988,87570
96987,22863
96986,35191
96985,200291
96984,126324
96983,165326
96982,50615
96981,52319
96980,204149
96979,52318
96978,126312
96977,129590
96976,227033
96975,246290
96974,78585
96973,33287
96972,87535
96971,246287
96970,35211
96969,78038
96968,246292
96967,87556
96966,87547
96965,129598
96964,200232
96963,129596
96962,200240
96961,165350
96960,162130
96959,87494
96958,89688
96957,499
96956,532
96955,69821
96954,531
96953,129914
96952,204311
96951,199989
96950,35309
96949,165564
96948,165563
96947,22929
96946,21956
96945,22928
96944,259815
96943,21968
96942,165543
96941,227210
96940,69823
96939,35331
96938,225213
96937,35370
96936,77996
96935,12487
96934,161944
96933,129941
96932,68028
96931,68032
96930,50480
96929,270365
96928,22931
96927,129924
96926,6790
96925,199960
96924,227219
96923,129869
96922,89752
96921,22913
96920,248491
96919,129755
96918,35277
96917,126227
96916,270394
96915,107663
96914,248494
96913,270407
96912,87483
96911,68148
96910,33259
96909,200106
96908,204262
96907,165442
96906,78590
96905,12447
96904,165483
96903,109396
96902,89739
96901,129837
96900,89745
96899,78607
96898,68108
96897,270382
96896,165521
96895,200035
96894,162099
96893,129821
96892,22905
96891,227136
96890,129815
96889,52412
96888,200051
96887,165312
96886,129530
96885,245502
96884,200613
96883,129281
96882,270562
96881,246570
96880,22795
96879,52228
96878,248366
96877,270570
96876,270571
96875,203983
96874,109192
96873,6294
96872,33469
96871,33470
96870,165168
96869,162479
96868,200563
96867,22796
96866,203998
96865,246520
96864,35093
96863,200524
96862,448
96861,225378
96860,248389
96859,107819
96858,12307
96857,35071
96856,246525
96855,109212
96854,246534
96853,246536
96852,165195
96851,246546
96850,246585
96849,165158
96848,35183
96847,87667
96846,35017
96845,12249
96844,246617
96843,226856
96842,258669
96841,129192
96840,129189
96839,69636
96838,246623
96837,107872
96836,6302
96835,109156
96834,165082
96833,246639
96832,78088
96831,165124
96830,89371
96829,129208
96828,258637
96827,87669
96826,165155
96825,129236
96824,200619
96823,248356
96822,68280
96821,109184
96820,165125
96819,129223
96818,248349
96817,162507
96816,35021
96815,89375
96814,129220
96813,109218
96812,109219
96811,259716
96810,270537
96809,200358
96808,126358
96807,126360
96806,246400
96805,35162
96804,126365
96803,50644
96802,204100
96801,33364
96800,165284
96799,129444
96798,204097
96797,162333
96796,22832
96795,22070
96794,246380
96793,126355
96792,165289
96791,22066
96790,12394
96789,89571
96788,68189
96787,78044
96786,89564
96785,129517
96784,22845
96783,162330
96782,226947
96781,248437
96780,129498
96779,200351
96778,165297
96777,68207
96776,270498
96775,89525
96774,246422
96773,89471
96772,270531
96771,453
96770,33410
96769,165231
96768,259727
96767,258606
96766,68234
96765,204043
96764,246494
96763,226914
96762,129343
96761,6729
96760,225369
96759,126434
96758,87613
96757,258600
96756,162344
96755,200454
96754,270506
96753,200434
96752,226928
96751,473
96750,165267
96749,204069
96748,50658
96747,258599
96746,165257
96745,50662
96744,246467
96743,107785
96742,35116
96741,129388
96740,554
96739,50474
96738,129951
96737,52610
96736,52618
96735,259941
96734,654
96733,225043
96732,245706
96731,165948
96730,23081
96729,130555
96728,130549
96727,90138
96726,245712
96725,165936
96724,12643
96723,199406
96722,23075
96721,125833
96720,69946
96719,11367
96718,67750
96717,11362
96716,165988
96715,125800
96714,165980
96713,67739
96712,204659
96711,6179
96710,165962
96709,52636
96708,227474
96707,161540
96706,35663
96705,87265
96704,161549
96703,245719
96702,248763
96701,21947
96700,21870
96699,245766
96698,87308
96697,165882
96696,67817
96695,52579
96694,11386
96693,50339
96692,33081
96691,245776
96690,90076
96689,109592
96688,130433
96687,199503
96686,165866
96685,67832
96684,161632
96683,270189
96682,633
96681,23063
96680,52599
96679,258299
96678,245726
96677,248757
96676,270175
96675,245732
96674,161623
96673,107431
96672,52586
96671,130494
96670,35626
96669,165895
96668,199462
96667,165891
96666,130668
96665,52648
96664,165999
96663,248834
96662,69997
96661,87178
96660,130878
96659,199129
96658,87181
96657,11348
96656,23142
96655,258258
96654,224980
96653,270072
96652,6169
96651,87204
96650,35766
96649,52678
96648,227534
96647,204758
96646,199112
96645,166101
96644,67621
96643,199070
96642,161377
96641,248885
96640,199075
96639,130928
96638,35828
96637,87169
96636,35810
96635,204770
96634,245530
96633,248881
96632,77807
96631,23145
96630,87176
96629,258266
96628,90254
96627,52669
96626,245622
96625,245614
96624,166014
96623,225015
96622,248840
96621,199261
96620,130738
96619,12688
96618,107366
96617,204683
96616,90205
96615,204677
96614,90203
96613,90202
96612,125765
96611,225008
96610,166022
96609,23117
96608,6837
96607,21848
96606,130815
96605,199208
96604,166044
96603,227504
96602,199219
96601,67659
96600,227487
96599,87215
96598,199225
96597,248848
96596,35746
96595,67667
96594,691
96593,35582
96592,604
96591,248737
96590,227332
96589,227305
96588,35459
96587,161787
96586,270296
96585,35455
96584,89906
96583,204437
96582,245993
96581,130083
96580,199759
96579,270303
96578,11439
96577,109523
96576,52520
96575,107543
96574,199724
96573,258366
96572,109535
96571,87362
96570,33159
96569,126022
96568,130157
96567,12534
96566,248644
96565,165720
96564,69873
96563,165708
96562,109536
96561,199711
96560,204452
96559,270292
96558,165709
96557,89922
96556,248619
96555,89885
96554,78630
96553,161922
96552,109475
96551,109471
96550,246039
96549,199892
96548,109467
96547,246040
96546,557
96545,126098
96544,129988
96543,129985
96542,227232
96541,129962
96540,258403
96539,225202
96538,52490
96537,35398
96536,199790
96535,270325
96534,109503
96533,130049
96532,109498
96531,11449
96530,161851
96529,12507
96528,204379
96527,35405
96526,561
96525,35410
96524,22961
96523,11455
96522,199856
96521,87396
96520,89944
96519,67928
96518,67843
96517,165753
96516,50378
96515,130312
96514,225100
96513,204501
96512,67870
96511,130301
96510,245856
96509,204495
96508,245871
96507,12563
96506,248704
96505,90007
96504,245879
96503,67888
96502,87333
96501,50377
96500,259900
96499,12584
96498,50359
96497,130372
96496,225085
96495,87317
96494,258333
96493,107457
96492,204540
96491,125920
96490,270234
96489,12603
96488,12597
96487,161683
96486,161685
96485,204521
96484,130335
96483,199610
96482,89999
96481,227392
96480,270273
96479,109555
96478,270269
96477,245927
96476,52538
96475,248680
96474,125996
96473,248677
96472,165764
96471,130194
96470,126003
96469,12556
96468,245933
96467,161740
96466,165754
96465,130208
96464,227358
96463,87336
96462,161713
96461,245891
96460,248692
96459,245898
96458,204483
96457,165805
96456,21894
96455,89988
96454,227382
96453,89987
96452,245906
96451,12557
96450,21895
96449,270258
96448,78662
96447,129155
96446,259664
96445,162586
96444,247932
96443,203003
96442,88155
96441,128041
96440,100
96439,202997
96438,88161
96437,225890
96436,33980
96435,202980
96434,128030
96433,247934
96432,202108
96431,95
96430,34449
96429,88647
96428,226310
96427,88152
96426,163450
96425,88132
96424,33948
96423,78378
96422,164259
96421,69268
96420,51240
96419,88695
96418,22547
96417,88148
96416,203036
96415,68753
96414,33964
96413,68754
96412,69266
96411,88679
96410,225891
96409,202961
96408,203247
96407,68774
96406,202192
96405,164153
96404,68825
96403,22361
96402,202906
96401,164151
96400,34041
96399,202224
96398,202889
96397,22524
96396,68843
96395,88583
96394,164127
96393,108361
96392,69213
96391,164173
96390,34428
96389,34429
96388,163468
96387,270940
96386,68782
96385,259367
96384,163464
96383,202155
96382,225894
96381,68803
96380,164174
96379,225897
96378,88618
96377,202927
96376,34027
96375,163471
96374,202922
96373,164274
96372,34490
96371,164281
96370,88716
96369,127051
96368,128192
96367,68690
96366,226392
96365,88795
96364,128175
96363,203154
96362,88068
96361,128172
96360,164369
96359,164368
96358,201843
96357,69303
96356,128168
96355,164358
96354,270861
96353,258973
96352,108229
96351,51773
96350,78183
96349,88053
96348,108814
96347,163249
96346,163251
96345,51775
96344,128224
96343,248019
96342,201763
96341,128222
96340,201770
96339,127042
96338,78186
96337,203176
96336,226388
96335,11940
96334,270869
96333,142
96332,128124
96331,201939
96330,69291
96329,201953
96328,225846
96327,225848
96326,88731
96325,127095
96324,247983
96323,270891
96322,33940
96321,11908
96320,164290
96319,130
96318,34501
96317,201926
96316,22568
96315,270877
96314,258990
96313,203115
96312,22562
96311,88077
96310,128139
96309,201888
96308,11723
96307,201925
96306,11928
96305,258994
96304,164324
96303,203092
96302,68709
96301,33920
96300,202255
96299,247906
96298,226283
96297,163943
96296,127643
96295,34252
96294,68999
96293,22398
96292,127386
96291,226085
96290,88391
96289,51392
96288,69133
96287,69009
96286,163908
96285,163896
96284,163700
96283,127404
96282,247724
96281,259274
96280,108460
96279,34265
96278,163666
96277,68986
96276,127672
96275,127363
96274,202478
96273,34283
96272,19
96271,15
96270,34268
96269,88255
96268,163937
96267,108578
96266,202505
96265,202509
96264,127652
96263,88379
96262,163893
96261,34142
96260,226122
96259,127496
96258,202695
96257,163838
96256,69108
96255,108506
96254,88335
96253,22441
96252,163847
96251,163811
96250,22432
96249,127473
96248,202660
96247,127452
96246,88321
96245,34151
96244,202701
96243,163892
96242,202579
96241,127411
96240,127576
96239,88370
96238,163884
96237,226196
96236,163716
96235,127531
96234,202703
96233,51461
96232,163726
96231,108490
96230,226098
96229,51449
96228,202606
96227,34290
96226,108597
96225,88203
96224,108439
96223,163545
96222,51324
96221,127267
96220,34371
96219,202338
96218,88530
96217,127269
96216,6470
96215,202347
96214,88221
96213,164068
96212,51585
96211,202358
96210,164036
96209,247862
96208,247592
96207,34087
96206,22515
96205,226279
96204,202874
96203,88562
96202,22362
96201,259081
96200,6561
96199,11867
96198,247896
96197,108377
96196,34389
96195,51319
96194,202303
96193,108659
96192,22517
96191,34077
96190,202821
96189,51583
96188,202382
96187,163631
96186,202435
96185,247849
96184,108426
96183,127738
96182,127733
96181,88462
96180,51526
96179,259105
96178,108434
96177,127331
96176,247835
96175,51374
96174,271051
96173,247834
96172,34334
96171,226015
96170,11849
96169,259098
96168,202814
96167,225982
96166,34104
96165,247856
96164,247627
96163,34353
96162,51577
96161,163592
96160,202408
96159,226005
96158,78262
96157,108628
96156,69178
96155,44
96154,203244
96153,247319
96152,6308
96151,128829
96150,109051
96149,89190
96148,87826
96147,89188
96146,270658
96145,200978
96144,33632
96143,203708
96142,126680
96141,201004
96140,203697
96139,246878
96138,22731
96137,128864
96136,34875
96135,225514
96134,164910
96133,200948
96132,246840
96131,87812
96130,340
96129,246832
96128,203753
96127,258755
96126,126647
96125,164934
96124,128916
96123,22183
96122,33610
96121,246846
96120,34907
96119,69546
96118,126655
96117,162843
96116,270682
96115,88841
96114,201059
96113,298
96112,22707
96111,128762
96110,203643
96109,248182
96108,246958
96107,87883
96106,164816
96105,33658
96104,226606
96103,246961
96102,126750
96101,164797
96100,164796
96099,201124
96098,246942
96097,259557
