,idx
1598,108215
1599,132007
1600,268864
1601,25798
1602,14739
1603,185248
1604,44845
1605,120435
1606,177479
1607,114072
1608,227853
1609,117047
1610,223508
1611,134453
1612,151215
1613,94358
1614,48288
1615,154981
1616,70203
1617,166738
1618,113198
1619,43241
1620,86120
1621,76096
1622,228030
1623,147333
1624,220071
1625,62252
1626,252267
1627,220581
1628,200352
1629,102158
1630,70712
1631,20168
1632,27972
1633,24130
1634,118582
1635,119476
1636,52865
1637,200517
1638,148260
1639,129823
1640,201950
1641,259762
1642,75275
1643,211791
1644,66839
1645,68389
1646,128925
1647,55816
1648,20212
1649,33280
1650,42759
1651,136533
1652,224827
1653,134994
1654,146470
1655,250439
1656,33660
1657,38358
1658,162311
1659,88134
1660,10043
1661,171061
1662,190757
1663,20644
1664,127347
1665,166612
1666,247972
1667,13765
1668,63680
1669,48972
1670,235509
1671,119543
1672,185491
1673,177691
1674,53664
1675,34403
1676,44168
1677,128600
1678,207262
1679,77400
1680,54693
1681,181286
1682,228049
1683,156096
1684,47878
1685,139574
1686,50237
1687,251049
1688,55777
1689,24610
1690,135026
1691,166914
1692,195356
1693,155918
1694,267388
1695,44768
1696,113318
1697,237138
1698,96750
1699,9183
1700,45550
1701,200981
1702,188212
1703,160512
1704,190541
1705,177387
1706,138035
1707,243134
1708,52680
1709,203745
1710,236275
1711,161895
1712,78952
1713,180910
1714,142344
1715,122513
1716,194093
1717,43821
1718,168314
1719,48376
1720,120336
1721,5452
1722,62716
1723,21908
1724,77146
1725,111203
1726,109911
1727,33357
1728,45933
1729,256821
1730,145308
1731,236503
1732,262862
1733,31040
1734,74564
1735,139919
1736,13835
1737,227378
1738,4436
1739,182954
1740,80305
1741,187988
1742,245940
1743,206396
1744,19446
1745,68876
1746,228039
1747,156475
1748,41566
1749,232876
1750,120637
1751,55036
1752,193913
1753,50550
1754,158847
1755,64104
1756,176004
1757,177373
1758,98476
1759,34916
1760,192460
1761,93766
1762,205230
1763,127428
1764,115388
1765,62255
1766,138987
1767,68017
1768,235674
1769,78065
1770,41214
1771,71976
1772,56663
1773,90630
1774,68142
1775,74923
1776,29455
1777,46447
1778,186950
1779,199876
1780,159997
1781,23333
1782,191952
1783,162931
1784,204993
1785,112847
1786,107463
1787,103971
1788,22103
1789,35365
1790,118560
1791,127660
1792,181820
1793,142721
1794,9749
1795,15994
1796,106741
1797,125024
1798,109328
1799,207680
1800,55785
1801,213941
1802,69132
1803,201878
1804,32230
1805,122836
1806,257374
1807,130612
1808,175011
1809,134158
1810,189224
1811,67489
1812,84850
1813,175143
1814,200277
1815,72869
1816,40956
1817,180818
1818,251039
1819,218725
1820,78026
1821,32428
1822,136804
1823,188033
1824,69135
1825,4275
1826,265102
1827,129710
1828,58604
1829,172931
1830,5158
1831,152031
1832,23078
1833,36956
1834,251997
1835,134413
1836,150462
1837,12403
1838,259304
1839,115763
1840,193320
1841,39862
1842,239281
1843,107980
